customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup
4957-OEBVF,Male,No,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.61,19.54,No,0-12 months
8531-BDGPA,Female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.09,382.31,No,13-24 months
3346-LKFWL,Male,No,Yes,Yes,12,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,61.69,746.69,Yes,0-12 months
5852-LJHTS,Female,No,No,No,0,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,67.12,0.0,Yes,0-12 months
7918-NDAHE,Female,No,No,Yes,0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,101.84,0.0,No,0-12 months
5668-HHUXG,Female,No,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),88.23,1507.79,Yes,13-24 months
5003-WTFLR,Male,No,No,Yes,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.71,1321.41,No,13-24 months
4659-RCJGC,Male,Yes,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.13,0.0,Yes,0-12 months
3683-SMDJF,Male,No,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.87,657.76,No,25-48 months
6600-FHOHV,Male,No,No,Yes,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,64.35,194.6,No,0-12 months
2057-GHJMV,Male,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.18,1487.88,No,13-24 months
8283-AIJTB,Female,Yes,No,No,4,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,78.93,315.19,No,0-12 months
4699-KERGC,Female,No,No,No,0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.12,0.0,No,0-12 months
4549-POHTE,Female,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.54,437.7,Yes,0-12 months
6378-EIPNR,Female,No,Yes,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),91.88,1278.47,No,13-24 months
3278-OZHCK,Male,No,No,No,32,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.68,2808.04,Yes,25-48 months
1924-ZROJY,Male,Yes,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,83.26,585.59,Yes,0-12 months
5578-OYWFK,Female,No,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,72.82,1971.67,No,25-48 months
2723-KSWCM,Female,No,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.89,4326.73,No,25-48 months
4898-VHUKK,Male,No,No,No,7,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),83.51,562.26,No,0-12 months
1677-XJSLN,Male,No,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.86,450.47,No,13-24 months
9986-UYZJC,Female,No,No,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),82.61,1001.98,No,0-12 months
4866-RMXNN,Female,No,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.43,0.0,No,0-12 months
7315-YDPSJ,Male,No,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,193.02,No,0-12 months
4951-EPAEM,Male,Yes,No,No,11,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.79,989.42,Yes,0-12 months
8980-CQSEE,Male,No,Yes,Yes,23,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),72.45,1646.11,No,13-24 months
3222-JLXKA,Female,No,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,90.57,4349.31,No,25-48 months
3883-SXTCR,Female,Yes,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.27,713.07,No,25-48 months
1102-VZUXA,Male,No,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.26,913.48,No,0-12 months
8537-BLQUU,Female,No,No,No,14,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.24,1054.58,No,13-24 months
5802-LYLFJ,Female,No,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,49.55,2575.26,No,49+ months
5189-VZFNB,Male,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.34,736.09,No,13-24 months
7254-ZZHVM,Female,No,No,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,61.53,688.22,No,0-12 months
2150-SJIRG,Female,Yes,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.34,779.73,No,13-24 months
4915-OVUMF,Female,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.83,459.75,Yes,13-24 months
9935-NCPRX,Male,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.42,1332.07,No,13-24 months
3192-PUXBT,Male,Yes,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,883.95,No,25-48 months
9298-GQYSF,Female,No,Yes,No,40,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.1,2516.77,No,25-48 months
3857-UDYYA,Female,No,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.04,527.17,No,13-24 months
8856-XEVWJ,Female,Yes,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.39,6439.18,No,49+ months
9166-MGOQW,Female,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),27.57,1990.42,No,49+ months
2321-EXGGV,Male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,76.68,5529.86,No,49+ months
9886-NWOEE,Female,No,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.64,398.79,No,0-12 months
4027-UZILP,Female,No,Yes,Yes,2,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,70.32,125.23,No,0-12 months
4285-HILTG,Female,No,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),91.09,2091.34,No,13-24 months
5918-CAGIB,Female,No,No,No,31,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),66.12,2055.04,No,25-48 months
6375-GJBMC,Male,Yes,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,60.19,501.22,No,0-12 months
2964-JLZCT,Female,No,No,No,18,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.32,1203.15,No,13-24 months
5037-CYBWV,Male,No,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),88.21,2190.46,No,25-48 months
8701-JTQQS,Male,No,No,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.89,1460.6,No,13-24 months
2047-DKQXJ,Female,No,Yes,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,87.99,1554.79,No,13-24 months
8221-QLJJF,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.89,105.91,Yes,0-12 months
7992-ZZSBD,Male,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),34.15,2448.92,No,49+ months
5570-UDFNG,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.29,256.1,No,0-12 months
6163-BRXMM,Female,Yes,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,82.15,400.41,No,0-12 months
4844-GLYNA,Male,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,99.24,1482.88,No,13-24 months
9151-JZYIJ,Male,No,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,88.77,806.1,Yes,0-12 months
2318-PLLZS,Female,No,Yes,No,11,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),51.7,555.19,No,0-12 months
2324-URZCZ,Male,Yes,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.13,1591.35,Yes,13-24 months
9384-CUNDS,Female,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,70.57,494.91,No,0-12 months
3437-TIKVO,Female,No,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.45,2717.16,Yes,25-48 months
4400-KZJBV,Female,No,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,110.65,1428.89,No,13-24 months
2837-DBENO,Female,No,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,87.89,178.51,No,0-12 months
1658-FONHT,Female,No,Yes,No,52,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,77.2,4017.89,No,49+ months
7859-DUFKW,Male,No,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.63,533.42,Yes,13-24 months
1245-GYDZO,Female,Yes,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.73,1194.04,No,49+ months
9192-IWTZH,Male,No,Yes,No,11,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.26,918.53,No,0-12 months
4051-GRAIG,Male,No,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.32,1187.88,No,13-24 months
9889-AMTOE,Female,No,No,No,49,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.29,3685.63,Yes,49+ months
3628-NNNEK,Male,No,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.18,1116.26,Yes,13-24 months
6023-SEDOU,Male,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.23,768.65,No,13-24 months
1710-EONXX,Female,No,Yes,No,6,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),65.74,400.14,No,0-12 months
3594-ELTNE,Female,No,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,86.13,512.65,Yes,0-12 months
5143-GCVYD,Female,Yes,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.11,1880.62,No,13-24 months
4605-FCACX,Male,No,No,Yes,22,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,62.07,1360.32,Yes,13-24 months
7673-ICRPU,Male,No,No,No,25,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),56.24,1408.86,No,25-48 months
2024-UZTPL,Male,No,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.9,2773.53,Yes,25-48 months
1507-UIUMX,Male,No,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.63,1617.8,No,49+ months
5223-LMRSS,Female,Yes,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.29,181.83,Yes,0-12 months
3546-FPGGW,Male,Yes,No,No,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),87.18,2023.34,No,13-24 months
6723-SPQVS,Male,No,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,97.55,1368.73,No,13-24 months
1540-PSOCO,Female,Yes,Yes,No,2,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.25,205.96,No,0-12 months
1344-PTESJ,Male,No,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),94.65,1320.73,No,13-24 months
3480-ODOQK,Female,No,No,No,37,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),56.9,2106.74,No,25-48 months
7742-OTUZG,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.65,85.62,No,0-12 months
6900-VMTTB,Female,Yes,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),61.91,1371.5,No,13-24 months
4849-RTETS,Male,No,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.61,260.98,No,0-12 months
3465-DPUPQ,Female,No,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.73,460.55,No,25-48 months
8948-AVETA,Male,No,No,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,87.65,3588.3,Yes,25-48 months
9093-WODSP,Male,No,No,Yes,18,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),78.37,1414.13,No,13-24 months
3486-RZQKT,Female,Yes,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,84.7,662.88,No,0-12 months
6292-XVIQQ,Female,No,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.38,42.19,No,0-12 months
5890-EVHCF,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.37,220.4,No,0-12 months
4039-HLDBY,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.43,299.48,No,0-12 months
9447-MXOVS,Female,No,No,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,96.56,2311.58,Yes,13-24 months
1689-MTTAY,Female,No,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.26,266.38,No,0-12 months
1825-HWFCT,Male,No,No,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,85.36,1019.82,No,0-12 months
6647-BWBOJ,Female,No,No,No,8,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,72.85,591.26,No,0-12 months
1533-TOXAY,Female,No,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.45,906.02,No,0-12 months
2237-PRXEU,Female,No,No,Yes,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),63.42,437.0,No,0-12 months
5836-WWJWL,Male,No,No,Yes,31,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.0,2421.8,No,25-48 months
9841-BXAPR,Male,No,No,No,72,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,96.17,6907.08,No,49+ months
7298-GDJJY,Male,No,Yes,Yes,31,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),78.07,2409.81,No,25-48 months
6378-NMSYJ,Female,No,No,Yes,1,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.06,73.11,No,0-12 months
3267-HQFGN,Male,No,Yes,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.73,2109.69,No,13-24 months
4834-HLRNA,Male,No,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.91,634.97,No,25-48 months
4907-QRSDF,Male,No,Yes,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,52.28,1876.24,No,25-48 months
7168-OTAEP,Female,No,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.41,675.8,No,25-48 months
8092-YFUJJ,Male,No,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),79.49,1342.93,Yes,13-24 months
9260-HAEAG,Male,No,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,86.7,627.99,No,0-12 months
9377-XNWIH,Male,No,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.38,231.51,No,0-12 months
7719-HCZTD,Male,Yes,No,Yes,0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),67.04,0.0,No,0-12 months
1560-FBINA,Female,No,Yes,Yes,0,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),87.34,0.0,No,0-12 months
5953-FASPZ,Male,Yes,No,No,66,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,89.78,5909.06,No,49+ months
3588-KIUFB,Male,No,No,No,22,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),72.71,1619.82,No,13-24 months
5309-PHHNA,Male,No,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.18,539.84,No,13-24 months
2249-OXRDR,Female,No,No,No,11,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.75,727.55,No,0-12 months
8702-EPMIE,Female,No,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.83,3187.09,No,25-48 months
2466-HRCFK,Male,Yes,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,93.29,465.35,No,0-12 months
2709-ZXSGX,Female,No,No,No,32,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.38,2100.28,Yes,25-48 months
7025-OFTFP,Male,No,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.11,955.89,Yes,0-12 months
2713-EPGSE,Female,Yes,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,93.59,2708.2,Yes,25-48 months
1595-KWRGR,Female,No,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,89.85,2601.58,No,25-48 months
3626-EWMPV,Male,No,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),93.25,840.17,No,0-12 months
8179-GVMAO,Female,No,Yes,No,65,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,72.82,4736.77,No,49+ months
2643-QWTEQ,Female,No,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1401.7,Yes,13-24 months
4411-SADCH,Male,No,No,No,7,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,75.92,528.43,Yes,0-12 months
3440-AWKGV,Male,No,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,85.99,2234.01,No,25-48 months
9796-YNCKQ,Female,No,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.74,709.27,No,25-48 months
3078-RSRFO,Female,No,No,No,72,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),52.21,3754.02,No,49+ months
4300-EGVLH,Female,No,No,Yes,1,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),73.57,75.37,No,0-12 months
9475-RQWKO,Female,No,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.65,1325.57,No,13-24 months
6363-YFLWG,Male,No,No,Yes,16,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,75.21,1209.65,No,13-24 months
2639-DCCJX,Female,No,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,43.79,356.21,No,0-12 months
5955-OMSHR,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.75,943.74,No,25-48 months
4796-GEYSY,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,85.52,418.85,Yes,0-12 months
